Pos x [mm];Pos y [mm];Pos z [mm];Volume [mm³];Equivalent diameter [mm];Surface [mm²];Sphericity;Compactness;PCA 1 x [mm];PCA 1 y [mm];PCA 1 z [mm];PCA 2 x [mm];PCA 2 y [mm];PCA 2 z [mm];PCA 3 x [mm];PCA 3 y [mm];PCA 3 z [mm];PCA deviation 1 [mm];PCA deviation 2 [mm];PCA deviation 3 [mm];PCA min deviation ratio [%];PCA max deviation ratio [%];Projected area x [mm²];Projected area y [mm²];Projected area z [mm²];Projected size x [mm];Projected size y [mm];Projected size z [mm]
13.0480499;-14.4431133;-4.4032660;53.6970825;4.6807704;123.8770523;0.56;0.26;1.0679425;0.0944958;1.1230153;-0.4788881;0.6786714;0.3982967;-0.4308100;-0.5727060;0.4578733;1.5526087;0.9211780;0.8504336;23.1140122;42.1984941;18.7887955;21.9560909;18.4213200;5.5498238;4.3498616;5.9998083
-1.4551983;0.5544987;-2.0309982;53.6878319;4.6805019;119.1373520;0.58;0.50;0.7574341;-0.8808098;0.5015294;0.8289505;0.4150638;-0.5229665;0.1687960;0.5427951;0.6983585;1.2653316;1.0643922;0.9004572;30.6080103;43.0106878;17.3913860;19.0912743;19.6487408;5.4498253;5.0998363;4.6498508
6.2025776;12.0992451;-11.0048237;53.4084854;4.6723700;118.0974197;0.58;0.44;-0.2199380;-0.6350850;1.0726469;-1.0330496;0.0038671;-0.2095293;0.0874015;-0.7824732;-0.4453601;1.2658107;1.0540916;0.9045712;29.5060188;41.2892193;18.6363049;20.5136833;17.1389008;5.0498371;4.2498627;5.3998265
8.8852215;11.3131962;-3.3917351;53.4032364;4.6722169;116.1075592;0.59;0.56;-0.9186131;-0.3622425;-0.5799137;0.1131561;-0.9789397;0.4322484;0.5639604;-0.2580823;-0.7321314;1.1451505;1.0760882;0.9595177;33.8915467;40.4483676;18.2163315;17.5488739;19.6612396;4.9498405;4.7998466;4.9998398
-12.9206381;-4.2329922;-11.3835192;53.3839874;4.6716552;116.9824982;0.59;0.48;0.9660508;-0.3173331;-0.6750411;0.0814444;-0.9229606;0.5504337;0.5486739;0.4035576;0.5954965;1.2205061;1.0777136;0.9047198;30.2515030;40.8105820;17.5513744;18.4138184;19.0687771;5.1498346;4.7498474;4.8498440
10.5997849;12.2642994;0.2474108;53.3562393;4.6708460;126.5268784;0.54;0.35;-1.0631655;-0.4964771;0.2690765;0.4187634;-0.3771048;0.9588016;-0.2621233;0.7922383;0.4260783;1.2038325;1.1121471;0.9369594;28.1856328;36.2137139;18.2538300;20.1787052;19.3162613;5.2498302;4.7998466;5.9998074
10.0700035;15.1713543;-11.8063231;52.9907761;4.6601572;116.7875061;0.58;0.52;0.3835292;0.6847950;-0.8676484;0.6743025;0.5095714;0.7002453;-0.6602702;0.6115328;0.1907935;1.1699798;1.0975839;0.9199627;31.7360163;40.3608769;19.4187546;18.9737816;17.1639004;4.5498543;4.8998413;5.3998265
-11.1214561;4.8118248;9.1342897;52.9599037;4.6592517;122.3971481;0.56;0.36;-0.4320841;-0.2094533;1.3168925;-0.3435400;-0.8763457;-0.2521023;-0.7663888;0.3564637;-0.1947630;1.4017037;0.9744522;0.8673816;26.4892548;42.8070962;21.1511440;20.6236763;15.6089993;4.4498572;4.5998516;6.3997955
7.7299595;-10.1861534;-1.5316896;52.9392815;4.6586471;115.3376007;0.59;0.49;1.2534825;0.1249974;0.2431053;-0.2043128;0.2198289;0.9404338;-0.0470599;0.9017674;-0.2210145;1.2829430;0.9871597;0.9296486;31.3682079;43.2890713;15.3565159;19.6812363;19.3187618;5.6498184;4.1498680;4.5498543
2.6856880;10.4290180;-12.6347198;52.9199066;4.6580787;118.4673920;0.58;0.42;0.5744779;-0.4031983;1.1458555;0.3974888;0.9214859;0.1249661;-0.7094610;0.2460526;0.4422701;1.3437182;1.0113112;0.8714813;27.9332876;43.0697381;20.4186916;19.0762749;17.2413940;4.8998413;4.5498543;5.5998201
-11.1476812;14.3965549;11.7180834;52.8959084;4.6573744;123.4570847;0.55;0.26;-0.7865576;-0.2918715;1.3124372;0.5280421;-0.8089239;0.1365656;0.5278586;0.4135032;0.4083098;1.5576755;0.9756210;0.7850710;21.5795711;42.8164721;20.6286774;21.0511494;16.5064411;4.8498449;4.2998581;6.3497963
-2.1637411;-13.6854267;8.4053373;52.8956604;4.6573672;117.2674713;0.58;0.49;-1.0180928;0.3218017;0.5164476;0.5915117;0.5809012;0.8041063;-0.0256035;0.6978743;-0.4853230;1.1860806;1.1549542;0.8504249;28.8527161;40.2406484;16.3164539;20.4486866;19.1787701;5.2498302;4.6998501;4.8498459
1.2336483;-9.8134079;-10.6479816;52.7554245;4.6532474;115.0426178;0.59;0.48;0.7092044;0.0491132;1.0869642;-0.2197252;-0.9883401;0.1880197;0.7106556;-0.2441018;-0.4526473;1.2987972;1.0297800;0.8772153;29.5409352;43.7380493;20.4261913;17.6938648;16.5464401;4.6998482;4.4498577;5.3498282
9.8260174;6.3303585;-9.7382545;52.7276764;4.6524315;118.7023773;0.57;0.41;-0.8181654;0.1535120;0.9950492;0.8013377;0.0772228;0.6469752;-0.0148782;-0.8781441;0.1232430;1.2973371;1.0328031;0.8868750;28.4128755;41.5628731;18.2163315;21.5661163;16.0839691;5.0998383;4.0998688;5.6998162
2.2818966;-7.2920008;1.9593325;52.4891968;4.6454072;113.7976990;0.60;0.57;0.6665553;0.4169441;0.8357308;-0.8253458;0.3495658;0.4838750;-0.0772665;-0.8652844;0.4933139;1.1474251;1.0185907;0.9990224;35.6613725;40.9587950;18.2363319;18.2813263;17.6638680;4.9998398;4.8498440;5.1498337
-7.6161718;-1.6948662;-5.6716490;52.4664497;4.6447358;114.5376587;0.59;0.52;0.8632917;-0.6216066;0.5833473;0.5139494;-0.1672466;-0.9388059;-0.4604005;-0.7504738;-0.1183507;1.2132442;1.0832691;0.8883616;30.7271481;41.9643670;17.2513943;19.8187275;17.6488686;5.0998373;4.4998550;4.9998388
7.5299129;-0.2588978;3.7413073;52.4213295;4.6434040;114.6826477;0.59;0.56;0.8361229;0.6355495;0.5041026;-0.7197854;0.5093358;0.5517150;0.0751541;-0.6597242;0.7070969;1.1649653;1.0401459;0.9699847;34.3571514;41.2634254;17.4463825;18.1588345;19.2712650;5.1498337;4.6998501;4.9498405
7.4628201;-14.2770958;-10.4364653;52.4128304;4.6431532;115.5375824;0.59;0.47;0.8699203;0.2548639;0.8794863;0.3249925;-0.9173580;-0.0556189;0.6103881;0.2573691;-0.6783313;1.2630174;0.9748125;0.9481275;31.6775411;42.1982110;17.9663486;18.6738014;18.1463375;4.9998398;4.4998555;4.8998427
-2.7771826;-5.6885996;-8.4214067;52.3855820;4.6423483;117.4674606;0.58;0.45;0.8204464;-0.3508829;0.9919182;-0.7122359;-0.5939332;0.3790136;0.3019773;-0.6735680;-0.4880439;1.3342236;1.0018423;0.8849129;29.1822463;43.9994067;17.8438568;20.0112152;17.4788799;5.4498234;4.5998535;5.2498322
4.3538628;9.5297279;-4.0151558;52.3173409;4.6403317;115.4725952;0.59;0.56;-0.8621604;0.6185154;0.4895605;0.0589556;-0.5730336;0.8278022;-0.6601622;-0.6185286;-0.3811507;1.1685680;1.0085137;0.9816657;34.9438637;41.5969342;17.9663486;18.4038181;19.0137806;5.3998280;4.7998466;4.8498440
8.6893044;13.0104580;-8.2112665;52.2632217;4.6387310;115.0276184;0.59;0.50;-0.2054973;0.7114699;-0.9315321;-1.0169953;0.1068889;0.3059885;-0.2302504;-0.7331530;-0.5091617;1.1900296;1.0673958;0.9218319;31.5329522;40.7071501;18.2138329;18.9487839;18.0613422;4.9498405;4.5998535;5.2998295
12.9338264;8.9697437;3.2760401;52.2305984;4.6377659;118.4474030;0.57;0.39;0.7594984;-0.0728670;1.0932475;-0.1004499;0.9591348;0.1337124;-0.7330093;-0.1463996;0.4994767;1.3331683;0.9736061;0.8990064;28.4129262;42.1345323;19.6887379;19.6687374;16.8764191;4.7498455;4.6998482;5.5998211
-6.4719048;-4.1973629;7.3645830;52.1883507;4.6365147;124.3720093;0.54;0.23;-0.7112750;0.3226819;1.2284851;0.6877227;0.5937736;0.2422170;-0.4231127;0.6607955;-0.4185449;1.4557512;0.9403185;0.8893002;23.5602111;38.5671824;20.7811680;21.1086445;17.4888783;5.6498189;4.4498577;6.9997749
1.3261757;-10.7824593;-0.2609682;52.1623535;4.6357446;114.6876373;0.59;0.42;0.4462883;0.2397876;1.1366131;0.5932655;-0.7865553;-0.0670072;0.6762744;0.5424558;-0.3799776;1.2444117;0.9874833;0.9465666;30.6676000;40.3174222;19.8387280;18.1513348;16.0989685;4.7998447;4.4498577;5.8498116
-9.7275429;-5.9686699;-9.9632072;52.1557312;4.6355486;115.9075623;0.58;0.39;-0.0494731;0.3900513;1.3054076;-0.4063391;-0.9071196;0.2556446;-0.7480639;0.3016963;-0.1184964;1.3633330;1.0263195;0.8152679;25.7810533;43.1124091;22.2010765;18.3563213;14.5765657;4.0498710;4.7498474;6.0998039
-0.4640427;11.1165905;-11.3308735;52.1544800;4.6355114;112.1278076;0.60;0.52;-0.7075605;-0.5996947;0.6658434;-0.8057290;0.5395083;-0.3703000;-0.1157286;-0.6737278;-0.7297754;1.1417632;1.0379742;0.9999372;34.5892161;39.4951701;17.9988461;17.7063637;18.0363445;4.8998423;4.7998486;4.6998491
-9.3649521;10.6882324;10.7763090;52.0598640;4.6327066;128.4617615;0.52;0.20;-0.5156365;0.3054973;1.5573926;0.1279184;-0.9008086;0.2190546;-0.7109525;-0.1509962;-0.2057696;1.6687365;0.9358441;0.7553770;19.1578269;42.3223943;25.1683865;20.4861851;14.6315622;4.1498666;4.6998482;7.6997528
10.1773682;0.2492943;1.1387033;52.0234947;4.6316276;120.1972809;0.56;0.40;0.8764815;-0.5226878;0.7954545;0.0992537;-0.8617828;-0.6756355;-0.6298820;-0.4070022;0.4266049;1.2938973;1.0995473;0.8627827;27.4551660;41.1739439;20.1362095;18.5338097;18.4663162;5.1498337;4.7998466;5.5998211
7.9041080;1.5656185;-6.9118557;51.9869957;4.6305442;110.9278870;0.61;0.57;-1.1275439;0.4005971;0.0382105;-0.2510881;-0.7684817;0.6474322;0.2164035;0.5399634;0.7248455;1.1972023;1.0357499;0.9294041;33.1978083;42.7634150;15.9239788;17.6188698;19.4412537;5.0998383;4.4998550;4.4498577
-1.8297710;17.6495533;9.8316412;51.9430008;4.6292377;119.1073608;0.57;0.45;-0.3854876;-0.5780236;1.0545229;-0.4524871;-0.7004777;-0.5493677;-0.7640864;0.4983859;-0.0061326;1.2628263;0.9986083;0.9122796;30.2597374;41.8871492;20.3486958;18.3613205;17.1089039;4.7498493;4.9498405;5.6498184
-1.4332666;-7.8432703;8.7628508;51.8357620;4.6260495;119.6323318;0.56;0.45;-0.5187227;0.5822651;0.9706213;0.9142757;0.0436246;0.4624404;-0.1612756;-0.8011859;0.3944332;1.2450750;1.0255020;0.9074614;30.1136941;41.3172424;18.7038002;20.1987038;18.0088463;5.0498371;4.7498484;5.4498253
-7.0905733;7.8555145;-9.3711224;51.8165131;4.6254768;112.3777924;0.60;0.56;-0.2657632;-0.4977263;1.0524479;-0.6050773;-0.7205705;-0.4935677;-0.7103310;0.5433365;0.0775839;1.1941558;1.0625204;0.8976658;31.9970459;42.5653487;18.8987885;18.4238167;16.1589642;4.4498572;4.7998447;5.2498312
5.6775837;-11.3301764;-9.6010027;51.8081398;4.6252279;118.5474014;0.57;0.40;1.0852804;0.0165590;0.8709752;-0.2999001;0.8403171;0.3577151;-0.4776866;-0.4273202;0.6033466;1.3916557;0.9612663;0.8802353;28.0936003;44.4161028;17.3188896;20.2487011;18.4963150;5.4998245;4.2498646;5.4498243
2.9082565;-14.1864376;2.7080564;51.7627678;4.6238770;115.1976166;0.58;0.52;-0.6388317;1.0200907;-0.1970393;-0.4700583;-0.4533212;-0.8228841;-0.6419658;-0.2993443;0.5316187;1.2196374;1.0505204;0.8856328;30.8823735;42.5292492;18.9412861;16.5989342;19.2612648;4.8498440;5.2498312;4.8498459
4.0824146;-11.2763014;-3.3262844;51.7507706;4.6235199;116.9725037;0.57;0.48;-0.8625574;0.4465286;0.8505970;0.5724982;0.8177636;0.1512557;-0.4360518;0.4286816;-0.6672235;1.2910880;1.0096384;0.9050394;30.5749297;43.6168015;18.1588364;18.8287907;18.6888027;5.3498287;4.5998526;5.1998339
-7.6616068;-14.3852558;-13.1123152;51.6419067;4.6202755;116.8874969;0.57;0.45;-0.3341912;-1.2044643;-0.0547580;0.3654272;-0.0595978;-0.9193022;-0.8252608;0.2446119;-0.3439033;1.2511661;0.9910628;0.9269087;30.7310551;41.4815933;19.7137356;16.0864677;19.8437271;4.5498543;5.9498091;4.6998491
8.6102982;4.3787460;-1.2954416;51.6174088;4.6195450;114.0376740;0.59;0.47;-0.7994043;-0.4803573;0.8636011;0.6879836;-0.6776791;0.2598989;0.3351588;0.5837672;0.6349508;1.2710615;1.0000589;0.9253529;31.1817169;42.8310961;17.5588741;18.2588272;18.3138256;5.1498356;4.5998535;4.7998447
-0.9317665;-12.8637896;-9.2808399;51.5811615;4.6184635;113.3477325;0.59;0.45;1.0625317;0.1179842;0.6507292;-0.2994138;0.8934810;0.3268948;-0.3998782;-0.3993829;0.7253465;1.2515360;0.9974052;0.9195308;30.5219263;41.5421575;16.2014618;17.9763451;19.3162613;5.2998295;4.6498508;4.5998521
7.4754944;-10.2222042;-5.7908688;51.5470390;4.6174445;110.5229034;0.61;0.49;0.9343362;0.3127007;0.6544502;-0.5737241;0.7471766;0.4620802;-0.2572246;-0.6027187;0.6552138;1.1828233;1.0492618;0.9266820;31.6629916;40.4148608;16.8389206;18.1438351;18.0488434;4.9998398;4.4498577;4.5998530
7.5479469;12.8032551;3.2976866;51.5007935;4.6160636;116.8125153;0.57;0.42;0.1177586;-0.2198232;1.2445457;1.0224030;0.2190636;-0.0580465;-0.1689336;0.8315951;0.1628685;1.2692846;1.0472183;0.8640689;28.1331658;41.3265586;18.4163189;20.8011646;15.9939747;5.0498371;3.9998703;5.8498116
12.8631477;3.8487568;-11.9517231;51.4805450;4.6154585;129.1717224;0.52;0.37;0.4205244;1.1276184;0.5780901;0.5234871;-0.5585075;0.7086167;-0.6998035;-0.0028893;0.5146991;1.3351225;1.0431237;0.8687050;27.1301508;41.6966349;21.3236332;18.1913319;20.0087166;4.5998535;5.6498203;5.6998172
3.0301228;-3.5276871;4.5897932;51.4795456;4.6154284;116.4575348;0.57;0.49;-0.7836353;0.6912171;0.5623156;0.7366868;0.2880265;0.6725849;-0.2348207;-0.7296469;0.5696633;1.1866188;1.0382857;0.9550087;32.5705022;40.4695481;17.7363625;17.6613655;19.6487408;5.1498356;4.7498474;4.7498474
2.0141468;-9.7871389;5.3059473;51.4371758;4.6141620;125.0269775;0.53;0.32;-0.5259280;0.7401865;1.1642840;0.5920538;-0.5132512;0.5937377;-0.5841447;-0.5641682;0.0947979;1.4764937;0.9830966;0.8176169;24.1795674;43.6646760;21.5961151;19.9912167;17.8313560;5.5498199;4.8998413;6.0998039
13.6349545;4.6985855;-4.3299885;51.4096756;4.6133394;121.7171936;0.55;0.25;1.0560178;-0.3402618;0.9832945;0.2842585;-0.7364129;-0.5601121;-0.5190904;-0.4942921;0.3864356;1.4825045;0.9679011;0.8143169;22.2160965;40.4455125;19.4787521;20.8736591;17.6338692;5.1998329;4.5498543;5.9998083
4.7422695;-12.7706985;5.8124647;51.4041786;4.6131749;115.2176132;0.58;0.51;-0.6368772;0.4533873;0.8429947;0.6278058;0.8581250;0.0127785;0.5560673;-0.4164107;0.6440633;1.1497011;1.0633352;0.9473259;32.8234166;39.8354143;18.7287998;17.9313488;18.1738358;4.6498489;4.6998501;5.0998344
-10.6967945;6.9361458;-10.3957882;51.3799286;4.6124496;115.9425583;0.58;0.45;-0.7282323;-0.6401880;0.8813078;-0.1317223;0.8802856;0.5306022;-0.6875266;0.1666069;-0.4470849;1.3102925;1.0362395;0.8368606;27.8734505;43.6421216;20.2362022;17.4863777;17.8813534;4.7998457;5.2498322;5.1998339
-2.8538685;-2.6398754;4.5755529;51.3386841;4.6112151;115.8425674;0.58;0.47;0.6485166;0.2548320;1.0365090;-0.4404442;-0.8252934;0.4784777;-0.6453302;0.5063207;0.2792842;1.2489452;1.0507337;0.8664937;29.2624921;42.1783209;19.6487408;19.2362652;16.8164215;4.7998447;4.5498543;5.6998177
2.5646839;13.6498165;-9.7765656;51.3343086;4.6110840;115.2026062;0.58;0.49;1.1679664;-0.0419823;0.5332297;0.3389150;0.5945451;-0.6955370;0.2095807;-0.7231070;-0.5159894;1.2846174;0.9757659;0.9127173;31.2949479;44.0465361;15.9214792;19.5537453;19.1687717;5.6498184;4.4998550;4.8498449
2.4059658;-5.6086578;-6.3021479;51.2975616;4.6099834;113.0177460;0.59;0.58;0.4793037;0.5825138;0.8738106;-0.8850567;-0.1015950;0.5531993;-0.3168244;0.8005167;-0.3598686;1.1543826;1.0486546;0.9331185;33.8121653;41.8298185;18.0588417;18.8412914;17.4638805;5.0498390;4.6998482;5.0498371
-1.1798868;-7.6863613;-0.2399149;51.2719421;4.6092157;114.8426208;0.58;0.47;-0.4425386;0.0667629;1.1323047;0.6406090;0.7761740;0.2046045;-0.6312257;0.5952613;-0.2817997;1.2175432;1.0269805;0.9122462;30.7020396;40.9769446;19.2112694;19.0537777;15.5840006;4.5498552;4.5998535;5.5998192
8.9369717;-8.4616222;2.0111017;51.2120705;4.6074209;114.8626251;0.58;0.49;0.2258948;0.2258726;1.1315842;-0.8631169;-0.5759927;0.2872739;-0.5183282;0.7533185;-0.0468957;1.1758101;1.0766915;0.9156157;31.3928664;40.3139174;18.3113270;19.9387207;16.3614521;5.0998383;4.2998619;5.5498219
5.0419960;-10.6150045;1.8860960;51.1705742;4.6061764;114.1576843;0.58;0.63;-1.0339895;0.3983097;0.1304522;-0.3001833;-0.9182631;0.4244211;0.2376306;0.3288249;0.8795051;1.1157073;1.0552016;0.9685677;36.1221522;41.6096359;17.1264019;17.2688923;18.5238132;5.0498390;4.8998427;4.7498474
12.4013023;-1.9174175;7.7858095;51.1665764;4.6060562;130.2516479;0.51;0.38;0.5328178;0.8933587;0.6406456;-0.0120449;-0.5882133;0.8302613;-0.8696933;0.3499545;0.2353145;1.2216429;1.0175823;0.9665441;30.3444684;38.3532435;22.2660732;18.0663395;20.4286900;4.9998417;5.4998226;5.8498135
-6.4300222;-7.5559902;-10.1937838;51.1507034;4.6055799;114.0926743;0.58;0.39;-0.5269669;0.4018220;1.1388172;0.7084015;0.6882249;0.0849656;-0.4943508;0.5615456;-0.4268884;1.3175961;0.9913149;0.8613651;27.2550046;41.6909069;18.5188122;20.1112099;15.8539839;4.5998535;4.3498611;5.6498184
-3.4077997;-5.9244127;-12.8453836;51.1390800;4.6052313;117.3224792;0.57;0.45;-0.3441142;0.5886189;1.1355071;0.2603398;-0.8329099;0.5106557;-0.8154718;-0.3083915;-0.0872653;1.3244860;1.0110811;0.8761934;29.0975630;43.9849436;20.8736610;18.3463230;16.0214729;4.4498558;5.0998363;5.5498219
-2.7186813;-12.9320707;-4.8938141;50.9403458;4.5992579;110.9428864;0.60;0.45;-0.5375935;0.2914282;1.0081792;0.7151537;-0.6103934;0.5577856;-0.5402865;-0.7089998;-0.0831519;1.1791363;1.0932291;0.8952678;29.8180670;39.2726779;17.6888657;18.4988117;16.2589569;4.7498474;4.4498577;4.9998398
-1.6682987;14.4677181;-12.4233294;50.8961029;4.5979261;115.7175751;0.57;0.43;-1.2879899;-0.2962211;-0.1483340;0.0852537;-0.7245319;0.7066192;-0.1982762;0.5617236;0.5998853;1.3299127;1.0156404;0.8454048;27.7844906;43.7079936;15.4165115;19.4237537;19.6012440;5.7998142;4.5498581;4.3998590
-0.8039646;-9.2227516;-7.6040058;50.8896027;4.5977302;117.6124573;0.56;0.46;-0.5649423;-1.1469151;0.2027400;0.9048109;-0.4597564;-0.0795874;0.1235777;0.0927575;0.8690896;1.2944796;1.0180339;0.8827186;29.7080815;43.5659856;17.9613495;15.3065176;20.7986660;4.7998466;5.4998226;4.4998550
-0.7294827;10.7963142;-7.6730757;50.8834763;4.5975456;110.4379196;0.60;0.59;-0.1943452;-1.0770977;-0.2453184;0.9294078;-0.0589827;-0.4773215;0.4153365;-0.2666370;0.8416632;1.1216464;1.0464768;0.9757032;35.5944216;40.9185439;17.7963600;16.6064339;18.3838215;4.6498508;4.9498405;4.3498611
7.3978024;-14.3519926;-6.3791008;50.8182335;4.5955796;111.1128693;0.60;0.49;-1.2223343;-0.0337459;-0.0385651;0.0417319;-0.7323006;-0.6819168;-0.0040290;-0.6434477;0.6907426;1.2234080;1.0015070;0.9440162;32.3006511;41.8603808;15.9614773;18.6938000;18.8037949;5.4498234;4.5498552;4.4998555
12.1971416;-17.1226768;4.2678518;50.8153610;4.5954933;114.4376602;0.58;0.41;0.8838503;0.3669624;0.9572537;-0.6835774;0.7139877;0.3574532;-0.3070659;-0.5394642;0.4903228;1.3535832;1.0511086;0.7910294;25.5103737;43.6524987;16.8264217;19.8987217;18.1113396;5.2998295;4.4498572;4.9498405
-1.4002123;-1.2669544;9.7196169;50.7923622;4.5948000;115.7175751;0.57;0.35;-0.5873193;0.4270865;1.1332315;0.4772902;-0.6542284;0.4939272;-0.6648279;-0.5801008;-0.1259346;1.3459423;0.9485700;0.8912758;27.2372305;41.1317527;19.2437668;18.8362904;15.9789753;4.4998550;4.7498474;5.7998142
2.3418827;16.9533443;-12.7255011;50.7256165;4.5927863;117.1474915;0.57;0.49;0.0707197;-0.9406012;0.7584946;1.0019572;-0.0536324;-0.1599284;0.1444185;0.5828536;0.7093254;1.2103908;1.0160569;0.9293640;31.9278061;41.5823311;18.5288124;17.1189003;19.5487461;4.9998398;5.0998306;5.0498376
-4.3504887;6.1998348;5.3202448;50.7249947;4.5927677;118.4873962;0.56;0.45;-0.1815979;-0.0853967;1.1749026;-0.4468411;0.9541849;0.0002884;-0.8318623;-0.3895105;-0.1568873;1.1919172;1.0536299;0.9318406;31.0390532;39.7020429;20.1762066;17.9413490;16.9489136;4.5498543;4.8998413;5.7498150
3.4536572;9.9564152;-8.1162710;50.7212448;4.5926542;110.6229095;0.60;0.55;-1.0371393;0.2285507;-0.4655290;0.4245259;0.7735783;-0.5660026;0.1737990;-0.5909612;-0.6773335;1.1595734;1.0483341;0.9155446;32.7418566;41.4688557;16.0639706;18.0588398;19.0337791;5.2498322;4.5998554;4.3998580
-12.7710695;-3.7294216;-7.7151308;50.5905075;4.5887051;113.1877441;0.58;0.48;-0.3850626;1.1236523;-0.0652448;-0.6903730;-0.1903040;0.7970180;0.6165217;0.2456894;0.5926912;1.1895901;1.0714794;0.8898006;30.4168105;40.6647712;19.3062630;15.5140038;18.6363049;4.5998526;5.0998363;4.7498474
-5.0596247;3.6594410;-3.2411089;50.5656319;4.5879526;116.6475220;0.57;0.48;-0.7080176;0.6260409;-0.6728404;0.5920352;-0.3203148;-0.9210231;-0.5198219;-0.6893470;-0.0944003;1.1601424;1.1407852;0.8685191;29.7405601;39.7265702;19.5887451;18.5663090;16.4964428;4.9998398;4.4498577;5.4998226
3.4001713;-1.1152554;-6.9764566;50.5326385;4.5869546;113.8126984;0.58;0.49;1.0207753;-0.7325897;0.1042174;-0.4616166;-0.7101660;-0.4706843;0.3155800;0.3257703;-0.8010210;1.2607661;0.9690043;0.9205171;31.5712780;43.2409137;17.0814056;18.1188374;19.7812328;5.5498219;4.9498425;4.3998594
2.1313152;-14.7949781;8.5443201;50.4003983;4.5829501;112.3927917;0.59;0.35;-0.8679456;0.4415584;0.9428035;-0.6650967;-0.5979877;-0.3322233;0.2830209;-0.6211613;0.5514678;1.3554268;0.9541044;0.8775300;26.8989295;41.5479004;16.3889503;18.8762875;18.1038399;5.3998260;4.0998683;5.0998344
12.1552505;-10.0918531;3.0466032;50.3341560;4.5809412;125.4919510;0.53;0.24;0.7934210;0.2154058;1.3646071;0.0947580;0.9299229;-0.2018850;-0.6594190;0.1454462;0.3604458;1.5931319;0.9562914;0.7654470;20.7005098;43.0841565;22.3335686;20.0912094;16.6739311;4.7498474;4.7998447;6.7497845
-3.6539917;6.6669903;-4.1023598;50.2814102;4.5793405;113.7877045;0.58;0.45;0.7322653;0.4512537;0.8370809;-0.8333077;0.2339701;0.6028360;-0.0540875;0.8086723;-0.3886243;1.2002279;1.0547771;0.8988355;30.1479816;40.2570307;16.9714127;19.2712631;17.7438622;5.0498390;4.5998535;4.9498425
-2.0425329;3.4198647;-6.2076902;50.2474136;4.5783081;112.9427490;0.58;0.48;0.0392859;0.1672959;-1.1624588;-1.1039175;0.1995830;-0.0085844;-0.1489553;-0.8292390;-0.1243744;1.1750922;1.1218472;0.8516420;29.0534049;40.0877744;17.0964050;20.8911591;15.8989811;5.4498253;3.9998722;5.5498214
-1.0540733;-10.1569586;-3.8775692;50.2091675;4.5771465;116.0125580;0.57;0.48;-0.6149189;0.2600641;1.0167899;0.5984395;-0.6388386;0.5253108;-0.5765299;-0.6831061;-0.1739472;1.2163965;1.0208800;0.9106472;31.1374605;41.5918410;19.4062557;19.2162666;16.2389584;5.0998363;4.5998516;5.4998245
-8.7034025;-13.4544792;-8.7968702;50.0923042;4.5735927;113.3427277;0.58;0.49;-0.3034013;0.3916695;1.1017004;0.9148025;0.4104644;0.1060051;-0.3103511;0.7859100;-0.3648705;1.2079740;1.0082568;0.9203819;31.7369699;41.6538328;18.5538101;19.0212784;16.2814560;4.7998457;4.3498611;5.2998304
4.8175964;0.1323471;-3.7658749;50.0121880;4.5711527;111.7828217;0.59;0.50;-0.7780986;0.1400440;0.9830084;0.4233921;-0.8433769;0.4552867;0.5637792;0.4865186;0.3769468;1.2614894;1.0477746;0.8346474;29.0299267;43.8759446;18.6238060;18.9237843;16.2589569;4.8498421;4.1998653;5.3998260
-3.1235275;7.0020847;9.4414434;50.0116882;4.5711374;115.0776215;0.57;0.44;0.8470281;-0.1807265;0.9125053;0.1123366;0.9755993;0.0889468;-0.6595950;0.0197717;0.6161814;1.2580876;0.9860654;0.9028488;30.0188869;41.8302506;18.7213001;18.6438026;17.5088768;4.9998388;4.5498543;5.3498268
-2.7425423;-6.4242678;4.1243162;50.0046883;4.5709243;111.8578339;0.59;0.47;0.1314069;-0.3332754;1.1843507;0.8020049;-0.6264204;-0.2652589;-0.5453878;-0.6468098;-0.1214995;1.2373468;1.0516542;0.8547356;29.0755183;42.0907944;19.2537651;19.1487713;15.3890133;4.7998447;4.3998585;5.7498150
10.4308472;-16.7385025;-3.9902897;49.9054489;4.5678983;114.2676697;0.57;0.39;1.0060372;0.3321887;0.8507299;0.4174392;-0.9137096;-0.1368653;0.4262117;0.2870043;-0.6160880;1.3587501;1.0138308;0.8022420;25.6981432;43.5247153;17.6438694;17.5063763;19.0687771;5.3498287;4.7998466;4.8998432
4.7469978;-3.8877926;1.0801802;49.9014473;4.5677767;114.2426758;0.57;0.37;0.0092461;0.6398611;1.0169768;1.0360178;0.0599162;-0.0471173;-0.0670224;0.7756143;-0.4873914;1.2015613;1.0388180;0.9184878;28.7945420;37.6688808;18.8687897;18.7487965;17.6388702;4.5998535;4.7998466;5.8498135
-8.6550655;-10.5637579;10.3562460;49.8999481;4.5677309;113.0727463;0.58;0.41;-0.0659416;0.8641865;0.8373461;-0.7914824;-0.4764777;0.4294210;0.5848765;-0.4818507;0.5433555;1.2051203;1.0187629;0.9324676;30.4434687;39.3451124;19.0337791;16.3789482;17.6888657;4.4498568;4.9498415;5.5998211
